,index,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_change,pct_change_deep
0,100100.0,0.13242784380305603,0.12393887945670629,0.0690435766836446,0.06451612903225806,0.06410256410256408,0.0655737704918033
1,100200.0,0.12185833968012186,0.10738766184310738,0.03808073115003808,0.028941355674028942,0.11875000000000002,0.23999999999999994
2,100301.0,0.12487100103199174,0.10319917440660474,0.034055727554179564,0.029927760577915376,0.17355371900826447,0.12121212121212116
3,100302.0,0.12192723697148476,0.12192723697148476,0.058997050147492625,0.058997050147492625,0.0,0.0
4,100400.0,0.16502115655853314,0.152327221438646,0.07052186177715092,0.06064880112834979,0.0769230769230768,0.13999999999999999
5,100500.0,0.15067778936392076,0.13555787278415016,0.06412930135557873,0.05265901981230448,0.10034602076124573,0.17886178861788626
6,100600.0,0.12652439024390244,0.11128048780487805,0.040396341463414635,0.040396341463414635,0.12048192771084337,0.0
7,100700.0,0.1308411214953271,0.1205607476635514,0.04579439252336449,0.04205607476635514,0.07857142857142846,0.08163265306122455
8,100800.0,0.1401952085181899,0.13220940550133098,0.061224489795918366,0.05146406388642413,0.05696202531645569,0.15942028985507248
9,100900.0,0.15307150050352467,0.13494461228600202,0.06042296072507553,0.05740181268882175,0.11842105263157887,0.05000000000000004
10,101000.0,0.16618705035971224,0.14676258992805755,0.07338129496402877,0.06690647482014389,0.11688311688311695,0.08823529411764693
11,101100.0,0.16050686378035903,0.1446673706441394,0.06230200633579725,0.06230200633579725,0.09868421052631572,0.0
12,101200.0,0.09193631227529532,0.08423215202876219,0.040061633281972264,0.03852080123266564,0.08379888268156425,0.0384615384615385
13,101301.0,0.2586490939044481,0.24382207578253706,0.08896210873146623,0.07742998352553541,0.0573248407643313,0.12962962962962973
14,101302.0,0.2356020942408377,0.21596858638743455,0.10602094240837696,0.09031413612565445,0.08333333333333336,0.14814814814814817
15,101303.0,0.08031272210376687,0.07746979388770434,0.031982942430703626,0.031982942430703626,0.03539823008849549,0.0
16,101304.0,0.1461864406779661,0.13983050847457626,0.0557909604519774,0.05155367231638418,0.04347826086956529,0.07594936708860764
17,101305.0,0.12972420837589377,0.118488253319714,0.05822267620020429,0.05515832482124617,0.08661417322834646,0.05263157894736844
18,101400.0,0.23430592396109637,0.22192749778956675,0.09549071618037135,0.08399646330680813,0.05283018867924529,0.12037037037037038
19,101500.0,0.08987701040681173,0.07947019867549669,0.039735099337748346,0.036896877956480605,0.11578947368421048,0.0714285714285715
20,101600.0,0.2801047120418848,0.2801047120418848,0.1518324607329843,0.14136125654450263,0.0,0.0689655172413792
21,101700.0,0.19377510040160642,0.19377510040160642,0.09236947791164658,0.0893574297188755,0.0,0.03260869565217387
